2019/5/7 23:30,2292
2019/5/7 23:40,2203
2019/5/7 23:50,2007
2019/5/8 0:00,2018
2019/5/8 0:10,1878
2019/5/8 0:20,1761
2019/5/8 0:30,1629
2019/5/8 0:40,1560
2019/5/8 0:50,1413
2019/5/8 1:00,1294
2019/5/8 1:10,1179
2019/5/8 1:20,1159
2019/5/8 1:30,1080
2019/5/8 1:40,938
2019/5/8 1:50,892
2019/5/8 2:00,889
2019/5/8 2:10,809
2019/5/8 2:20,727
2019/5/8 2:30,698
2019/5/8 2:40,619
2019/5/8 2:50,630
2019/5/8 3:00,622
2019/5/8 3:10,581
2019/5/8 3:20,502
2019/5/8 3:30,505
2019/5/8 3:40,464
2019/5/8 3:50,455
2019/5/8 4:00,425
2019/5/8 4:10,426
2019/5/8 4:20,404
2019/5/8 4:30,407
2019/5/8 4:40,387
2019/5/8 4:50,406
2019/5/8 5:00,452
2019/5/8 5:10,393
2019/5/8 5:20,465
2019/5/8 5:30,546
2019/5/8 5:40,567
2019/5/8 5:50,617
2019/5/8 6:00,824
2019/5/8 6:10,758
2019/5/8 6:20,920
2019/5/8 6:30,1193
2019/5/8 6:40,1168
2019/5/8 6:50,1239
2019/5/8 7:00,1501
2019/5/8 7:10,1474
2019/5/8 7:20,1473
2019/5/8 7:30,1609
2019/5/8 7:40,1580
2019/5/8 7:50,1536
2019/5/8 8:00,1669
2019/5/8 8:10,1647
2019/5/8 8:20,1589
2019/5/8 8:30,1714
2019/5/8 8:40,1672
2019/5/8 8:50,1651
2019/5/8 9:00,1775
2019/5/8 9:10,1637
2019/5/8 9:20,1784
2019/5/8 9:30,1909
2019/5/8 9:40,1803
2019/5/8 9:50,1802
2019/5/8 10:00,1884
2019/5/8 10:10,1867
2019/5/8 10:20,2025
2019/5/8 10:30,2041
2019/5/8 10:40,1959
2019/5/8 10:50,1981
2019/5/8 11:00,2085
2019/5/8 11:10,2121
2019/5/8 11:20,2083
2019/5/8 11:30,2215
2019/5/8 11:40,2124
2019/5/8 11:50,2181
2019/5/8 12:00,2218
2019/5/8 12:10,2227
2019/5/8 12:20,2299
2019/5/8 12:30,2430
2019/5/8 12:40,2415
2019/5/8 12:50,2331
2019/5/8 13:00,2444
